5000 100000
44 42 1
44 47 1
44 38 1
44 53 1
44 45 1
44 53 1
44 44 1
44 38 1
44 49 1
44 42 1
44 44 1
44 49 1
44 45 1
44 47 1
44 39 1
44 44 1
44 46 0.931982
44 38 1
44 45 1
44 46 1
44 44 1
44 42 1
44 44 1
44 49 1
44 50 1
44 48 1
44 47 1
44 46 1
44 43 1
44 44 1
44 39 1
44 55 1
44 46 1
44 42 1
44 45 1
44 36 1
44 35 1
44 49 1
44 45 1
44 48 0.887151
44 47 1
44 54 1
44 48 1
44 48 1
44 55 1
44 50 1
44 46 1
44 40 1
44 48 1
44 40 1
44 41 1
44 41 1
44 54 1
44 33 1
44 52 1
44 35 1
44 45 1
44 51 1
44 55 1
44 44 1
44 39 1
44 47 1
44 44 1
44 52 1
44 42 1
44 45 1
44 48 1
44 41 1
44 48 1
44 41 1
44 46 1
44 48 1
44 45 1
44 41 1
44 51 0.696054
44 53 1
44 46 1
44 55 1
44 42 1
44 51 1
44 45 1
44 48 1
44 47 1
44 42 1
44 45 1
44 41 1
44 43 1
44 44 1
44 46 1
44 43 1
44 40 1
44 41 1
44 44 1
44 49 1
44 54 1
44 37 1
44 42 1
44 47 1
44 49 1
44 44 1
44 40 1
44 39 1
44 42 1
44 49 1
44 36 1
44 42 1
44 54 1
44 41 1
44 54 1
44 37 1
44 40 1
44 45 1
44 46 1
44 51 1
44 51 1
44 49 1
44 34 1
44 43 1
44 40 1
44 48 1
44 52 1
44 45 1
44 47 1
44 43 1
44 49 1
44 44 1
44 43 1
44 44 1
44 49 1
44 42 1
44 45 1
44 48 1
44 42 1
44 52 1
44 41 1
44 40 1
44 44 1
44 49 1
44 44 1
44 37 1
44 44 1
44 43 1
44 33 1
44 41 1
44 29 1
44 40 1
44 49 1
44 40 1
44 46 1
44 43 1
44 42 1
44 47 1
44 34 1
44 34 1
44 51 1
44 43 1
44 56 1
44 40 1
44 42 1
44 46 1
44 41 1
44 47 1
44 40 1
44 39 1
44 47 1
44 39 1
44 49 1
44 44 1
44 45 1
44 51 1
44 55 1
44 45 1
44 42 1
44 41 1
44 54 1
44 42 1
44 46 1
44 44 1
44 48 1
44 48 1
44 44 1
44 46 1
44 44 1
44 50 1
44 48 1
44 39 1
44 34 1
44 48 1
44 43 1
44 45 1
44 45 1
44 45 1
44 40 1
44 41 1
44 36 1
44 45 1
44 54 1
44 44 1
44 51 1
44 48 1
44 43 1
44 40 1
44 38 1
44 49 1
44 55 1
44 43 1
44 39 1
44 47 1
44 40 1
44 58 1
44 45 1
44 49 1
44 47 1
44 50 1
44 46 1
44 47 1
44 39 1
44 42 1
44 39 1
44 44 1
44 52 1
44 52 1
44 46 1
44 41 1
44 38 1
44 42 1
44 46 1
44 52 1
44 44 1
44 48 1
44 47 1
44 39 1
44 43 1
44 35 1
44 42 1
44 39 1
44 40 1
44 43 1
44 44 1
44 48 1
44 42 1
44 47 1
44 37 1
44 45 1
44 39 1
44 43 1
44 42 1
44 44 1
44 45 1
44 46 1
44 46 1
44 46 1
44 48 1
44 44 1
44 47 1
44 36 1
44 46 1
44 46 1
44 36 1
44 57 1
44 47 1
44 53 1
44 41 1
44 48 1
44 43 1
44 54 1
44 57 1
44 48 1
44 37 1
44 40 0.714497
44 49 1
44 46 1
44 56 1
44 44 1
44 39 1
44 42 1
44 58 1
44 49 0.880747
44 46 1
44 42 1
44 47 1
44 47 1
44 44 1
44 38 1
44 52 1
44 39 1
44 49 1
44 46 1
44 43 1
44 54 1
44 45 1
44 39 1
44 38 1
44 48 1
44 33 1
44 42 1
44 43 1
44 37 1
44 51 1
44 45 1
44 46 1
44 45 1
44 58 1
44 41 1
44 50 1
44 37 1
44 39 1
44 43 1
44 41 1
44 50 1
44 48 1
44 49 1
44 47 1
44 43 1
44 46 1
44 46 1
44 34 1
44 44 1
44 37 1
44 32 1
44 35 1
44 33 1
44 38 1
44 46 1
44 42 1
44 42 1
44 40 1
44 36 1
44 39 1
44 47 1
44 42 1
44 51 1
44 43 1
44 45 1
44 44 1
44 40 1
44 48 1
44 43 1
44 47 1
44 47 1
44 43 1
44 48 1
44 47 1
44 47 1
44 44 1
44 41 1
44 46 1
44 42 1
44 53 1
44 56 1
44 45 1
44 50 1
44 46 1
44 42 1
44 52 1
44 39 1
44 37 1
44 43 1
44 35 1
44 46 1
44 43 1
44 41 1
44 46 1
44 40 1
44 46 1
44 30 1
44 49 1
44 44 1
44 46 0.769896
44 50 1
44 46 1
44 44 1
44 46 1
44 39 1
44 49 1
44 46 1
44 45 1
44 37 1
44 46 1
44 44 1
44 39 1
44 45 1
44 48 1
44 45 1
44 43 1
44 47 1
44 45 1
44 50 1
44 41 1
44 51 1
44 41 1
44 36 1
44 50 1
44 46 1
44 45 1
44 50 1
44 37 1
44 47 1
44 48 1
44 41 1
44 56 1
44 47 1
44 53 1
44 42 0.936453
44 47 1
44 48 1
44 45 1
44 44 1
44 48 1
44 46 1
44 41 1
44 48 1
44 53 1
44 41 1
44 43 1
44 40 1
44 38 1
44 40 1
44 40 1
44 44 1
44 40 1
44 44 1
44 52 1
44 47 1
44 46 1
44 43 1
44 44 1
44 47 1
44 42 1
44 55 1
44 54 1
44 43 1
44 41 1
44 56 1
44 50 1
44 45 0.96401
44 38 1
44 42 1
44 46 1
44 33 1
44 40 1
44 45 1
44 43 1
44 47 1
44 47 1
44 32 1
44 43 1
44 41 1
44 44 1
44 45 1
44 50 1
44 50 1
44 48 1
44 38 1
44 46 1
44 44 1
44 38 1
44 42 1
44 44 1
44 40 1
44 36 1
44 49 1
44 46 1
44 45 1
44 54 1
44 38 1
44 40 1
44 39 1
44 41 1
44 50 1
44 44 1
44 42 1
44 52 1
44 46 1
44 42 1
44 37 1
44 41 1
44 37 1
44 43 1
44 50 1
44 44 1
44 38 1
44 48 1
44 51 1
44 42 1
44 36 1
44 40 1
44 31 1
44 51 1
44 45 1
44 47 1
44 46 1
44 38 1
44 52 1
44 42 1
44 42 1
44 53 1
44 39 1
44 46 1
44 47 1
44 33 1
44 43 1
44 45 1
44 49 1
44 35 1
44 44 1
44 43 1
44 51 1
44 36 1
44 44 1
44 37 1
44 36 1
44 51 1
44 42 1
44 41 1
44 43 1
44 39 1
44 43 1
44 48 1
44 43 1
44 55 1
44 40 1
44 40 1
44 46 1
44 38 1
44 40 1
44 51 1
44 43 1
44 48 1
44 39 1
44 52 1
44 35 1
44 48 1
44 48 1
44 37 0.756411
44 54 1
44 40 1
44 50 1
44 44 1
44 43 1
44 44 1
44 44 1
44 37 1
44 44 1
44 37 1
44 49 1
44 40 1
44 39 1
44 47 1
44 52 1
44 41 1
44 47 1
44 43 1
44 47 1
44 48 1
44 39 1
44 48 1
44 50 0.832135
44 42 1
44 44 1
44 50 1
44 47 1
44 46 1
44 46 1
44 45 1
44 43 1
44 51 1
44 48 1
44 47 1
44 37 1
44 54 1
44 46 1
44 45 1
44 44 1
44 37 1
44 47 1
44 38 1
44 40 1
44 48 1
44 50 1
44 47 1
44 43 1
44 37 1
44 46 1
44 42 1
44 52 1
44 43 1
44 38 1
44 40 1
44 36 1
44 51 1
44 49 1
44 47 1
44 49 1
44 52 1
44 47 1
44 45 1
44 40 1
44 41 1
44 48 1
44 46 1
44 40 1
44 46 1
44 45 1
44 42 1
44 40 1
44 37 1
44 54 1
44 44 1
44 41 1
44 40 1
44 45 1
44 43 1
44 41 1
44 46 1
44 48 1
44 54 1
44 33 1
44 42 1
44 46 1
44 45 1
44 44 1
44 49 1
44 45 1
44 49 1
44 46 1
44 50 1
44 44 1
44 45 1
44 38 1
44 45 1
44 40 1
44 35 1
44 48 1
44 40 1
44 54 1
44 47 1
44 53 0.798481
44 44 1
44 46 1
44 47 1
44 41 1
44 39 1
44 37 1
44 45 1
44 45 0.740665
44 47 1
44 45 1
44 47 1
44 42 1
44 48 1
44 41 1
44 45 1
44 45 1
44 41 1
44 53 1
44 50 1
44 39 1
44 47 1
44 37 1
44 35 1
44 48 1
44 45 1
44 36 1
44 42 1
44 50 1
44 54 1
44 42 1
44 38 1
44 43 1
44 38 1
44 44 1
44 40 1
44 41 1
44 47 1
44 47 1
44 57 1
44 46 1
44 33 1
44 40 1
44 42 1
44 43 1
44 46 1
44 45 1
44 42 1
44 51 1
44 39 1
44 44 1
44 36 1
44 43 1
44 51 1
44 43 1
44 40 1
44 43 1
44 41 1
44 52 1
44 41 1
44 41 0.962365
44 40 1
44 45 1
44 39 1
44 54 1
44 33 1
44 34 1
44 35 1
44 55 1
44 47 1
44 39 1
44 38 1
44 45 1
44 54 1
44 37 1
44 44 0.770765
44 43 1
44 48 1
44 50 1
44 36 1
44 41 1
44 38 1
44 42 1
44 48 1
44 46 1
44 42 1
44 44 1
44 48 1
44 53 1
44 43 1
44 40 1
44 43 1
44 43 1
44 51 1
44 52 1
44 46 1
44 46 1
44 55 1
44 46 1
44 43 1
44 48 1
44 41 1
44 49 1
44 51 1
44 39 1
44 39 1
44 41 1
44 37 1
44 45 1
44 44 1
44 28 1
44 45 1
44 48 1
44 47 1
44 46 1
44 44 1
44 45 1
44 52 1
44 44 1
44 45 1
44 51 1
44 39 1
44 43 1
44 36 1
44 44 1
44 47 1
44 45 1
44 45 1
44 38 1
44 47 1
44 44 1
44 60 1
44 42 1
44 60 1
44 39 1
44 47 1
44 45 1
44 40 1
44 37 1
44 36 1
44 42 1
44 44 1
44 43 1
44 42 1
44 48 1
44 43 1
44 42 1
44 44 1
44 48 1
44 33 1
44 38 1
44 42 1
44 39 1
44 39 1
44 50 1
44 43 1
44 49 1
44 52 1
44 50 1
44 38 1
44 34 1
44 49 1
44 39 1
44 46 1
44 40 1
44 45 1
44 52 1
44 48 1
44 51 1
44 43 1
44 38 1
44 33 1
44 47 1
44 37 1
44 51 1
44 51 1
44 31 1
44 47 1
44 32 1
44 47 1
44 46 1
44 36 1
44 37 1
44 43 1
44 43 1
44 45 1
44 50 1
44 50 1
44 44 1
44 32 1
44 34 1
44 43 1
44 38 1
44 46 1
44 48 1
44 50 1
44 35 1
44 42 1
44 46 1
44 41 1
44 44 1
44 36 1
44 43 1
44 60 1
44 49 1
44 48 1
44 52 1
44 37 1
44 37 1
44 46 1
44 51 1
44 30 1
44 45 1
44 56 1
44 48 1
44 44 1
44 49 1
44 42 1
44 51 1
44 37 1
44 47 1
44 41 1
44 37 1
44 41 1
44 55 1
44 42 1
44 53 1
44 53 1
44 42 1
44 49 1
44 37 1
44 44 1
44 47 1
44 34 1
44 47 1
44 45 1
44 50 1
44 41 1
44 37 1
44 43 1
44 42 1
44 39 1
44 32 1
44 43 1
44 50 1
44 38 1
44 40 1
44 62 1
44 41 1
44 51 1
44 45 1
44 35 1
44 36 1
44 37 1
44 34 1
44 43 1
44 47 1
44 42 1
44 45 1
44 42 1
44 45 1
44 36 0.545376
44 51 1
44 41 1
44 50 1
44 48 1
44 43 1
44 42 1
44 42 1
44 41 1
44 36 1
44 42 1
44 46 1
44 57 1
44 43 1
44 48 1
44 47 1
44 34 1
44 35 1
44 64 1
44 47 1
44 47 1
44 44 1
44 55 1
44 45 1
44 48 1
44 41 1
44 45 1
44 49 1
44 53 1
44 34 1
44 50 1
44 47 0.844555
44 40 1
44 48 1
44 45 1
44 42 1
44 50 1
44 45 1
44 42 1
44 50 1
44 47 1
44 45 1
44 42 1
44 37 1
44 48 1
44 37 1
44 43 1
44 41 1
44 51 0.744408
44 43 1
44 40 1
44 39 1
44 42 1
44 48 1
44 47 1
44 50 1
44 40 1
44 50 1
44 39 1
44 50 1
44 41 1
44 56 1
44 40 1
44 45 1
44 49 1
44 41 1
44 42 1
44 48 1
44 38 1
44 42 1
44 32 1
44 35 1
44 53 1
44 47 1
44 40 1
44 40 1
44 48 1
44 55 1
44 48 1
44 53 1
44 46 1
44 44 1
44 45 1
44 47 1
44 33 1
44 48 1
44 44 1
44 53 1
44 45 1
44 45 1
44 32 1
44 51 1
44 48 1
44 45 1
44 50 1
44 45 1
44 42 1
44 47 1
44 41 1
44 52 1
44 50 1
44 42 1
44 42 1
44 36 1
44 41 1
44 41 1
44 39 1
44 45 1
44 42 0.814191
44 50 1
44 51 1
44 39 1
44 41 1
44 38 1
44 38 1
44 49 1
44 41 1
44 33 1
44 43 1
44 50 1
44 47 1
44 42 1
44 42 1
44 48 1
44 49 1
44 43 1
44 44 1
44 37 1
44 44 1
44 40 1
44 41 1
44 35 1
44 55 1
44 45 1
44 46 1
44 42 1
44 48 1
44 56 1
44 48 1
44 43 1
44 38 1
44 46 1
44 43 1
44 57 1
44 51 1
44 54 1
44 42 1
44 38 1
44 43 1
44 41 1
44 44 1
44 41 1
44 41 1
44 44 1
44 43 1
44 43 1
44 46 1
44 43 1
44 51 1
44 41 1
44 45 1
44 48 1
44 48 1
44 37 1
44 48 1
44 42 1
44 42 1
44 48 1
44 57 1
44 36 1
44 44 1
44 42 1
44 44 1
44 39 1
44 44 1
44 41 1
44 49 1
44 47 1
44 40 1
44 36 1
44 38 1
44 47 1
44 49 1
44 47 1
44 48 1
44 50 1
44 49 1
44 53 1
44 40 1
44 55 1
44 53 1
44 55 1
44 47 1
44 42 1
44 39 1
44 48 1
44 53 1
44 39 1
44 47 1
44 45 1
44 45 1
44 54 1
44 47 1
44 52 1
44 45 1
44 40 1
44 37 1
44 37 1
44 41 1
44 50 1
44 60 1
44 50 1
44 45 1
44 53 1
44 36 1
44 37 1
44 43 1
44 39 1
44 47 1
44 47 1
44 34 1
44 44 1
44 43 1
44 46 1
44 48 1
44 44 1
44 47 1
44 42 1
44 37 1
44 58 1
44 48 1
44 50 1
44 51 1
44 42 1
44 45 1
44 46 1
44 37 1
44 42 1
44 39 1
44 40 1
44 49 1
44 45 1
44 47 1
44 45 1
44 47 1
44 44 1
44 44 1
44 41 1
44 47 1
44 44 1
44 55 1
44 50 1
44 45 1
44 49 1
44 56 1
44 45 1
44 45 1
44 50 1
44 30 1
44 46 1
44 53 1
44 45 1
44 48 1
44 42 1
44 41 1
44 45 1
44 43 1
44 45 1
44 46 1
44 53 1
44 41 1
44 39 1
44 52 1
44 47 1
44 40 1
44 47 1
44 37 1
44 41 1
44 37 1
44 39 1
44 41 1
44 43 1
44 50 1
44 36 1
44 41 1
44 41 1
44 47 1
44 49 1
44 34 0.750966
44 41 1
44 44 1
44 44 1
44 49 1
44 54 1
44 48 1
44 41 1
44 55 1
44 50 1
44 49 1
44 58 1
44 51 1
44 47 1
44 42 1
44 43 1
44 43 1
44 45 1
44 45 1
44 53 1
44 46 1
44 42 1
44 45 1
44 45 1
44 41 1
44 39 1
44 43 1
44 46 1
44 32 1
44 42 1
44 46 1
44 36 1
44 52 1
44 43 1
44 47 1
44 47 1
44 49 1
44 34 1
44 41 1
44 43 1
44 45 1
44 38 1
44 47 1
44 49 1
44 49 1
44 44 1
44 59 1
44 36 1
44 48 1
44 50 1
44 42 1
44 40 1
44 43 1
44 50 1
44 43 1
44 38 1
44 47 1
44 46 1
44 52 1
44 45 1
44 46 1
44 50 1
44 44 1
44 42 1
44 44 1
44 47 1
44 41 1
44 45 1
44 51 1
44 44 1
44 55 1
44 56 1
44 38 1
44 39 1
44 38 1
44 50 1
44 58 1
44 42 1
44 46 1
44 41 1
44 40 1
44 33 1
44 47 1
44 42 1
44 41 1
44 50 1
44 48 1
44 50 1
44 47 1
44 40 1
44 45 1
44 49 1
44 53 1
44 46 1
44 44 1
44 43 1
44 43 1
44 41 1
44 45 1
44 47 1
44 50 1
44 39 1
44 50 1
44 48 1
44 41 1
44 49 1
44 34 1
44 37 1
44 56 1
44 41 1
44 45 1
44 41 1
44 51 1
44 46 1
44 50 1
44 49 1
44 59 1
44 39 1
44 43 1
44 40 1
44 45 1
44 46 1
44 49 1
44 45 1
44 43 1
44 32 1
44 39 1
44 45 1
44 43 1
44 32 1
44 43 1
44 38 1
44 45 1
44 57 1
44 41 1
44 42 1
44 39 1
44 43 1
44 35 1
44 50 1
44 55 1
44 45 1
44 41 1
44 46 1
44 48 1
44 41 1
44 42 1
44 50 1
44 47 1
44 50 1
44 46 1
44 32 1
44 34 1
44 46 1
44 43 1
44 46 1
44 52 1
44 42 1
44 45 1
44 36 1
44 48 1
44 43 1
44 43 1
44 47 1
44 41 1
44 47 1
44 49 1
44 45 1
44 37 1
44 42 1
44 42 1
44 53 1
44 46 1
44 39 1
44 46 1
44 45 1
44 42 1
44 48 1
44 54 1
44 43 1
44 42 1
44 42 1
44 41 1
44 49 1
44 45 1
44 42 1
44 59 1
44 49 1
44 45 1
44 47 1
44 53 1
44 45 1
44 40 1
44 31 1
44 45 1
44 50 1
44 42 1
44 41 1
44 50 1
44 54 1
44 49 1
44 47 1
44 40 1
44 46 1
44 58 1
44 36 1
44 55 1
44 38 1
44 47 1
44 40 1
44 42 1
44 51 1
44 51 1
44 41 1
44 41 1
44 40 1
44 45 1
44 48 1
44 35 1
44 43 1
44 49 1
44 35 1
44 44 1
44 44 1
44 50 1
44 44 1
44 44 1
44 44 1
44 55 1
44 39 1
44 45 1
44 56 1
44 41 1
44 48 1
44 45 1
44 45 1
44 47 1
44 49 1
44 46 1
44 51 1
44 37 1
44 42 1
44 36 1
44 47 1
44 55 1
44 40 1
44 44 1
44 47 1
44 42 1
44 39 1
44 48 1
44 36 1
44 44 1
44 35 1
44 41 1
44 49 1
44 49 1
44 43 1
44 41 1
44 37 1
44 44 1
44 36 1
44 46 1
44 43 1
44 49 1
44 46 1
44 36 1
44 49 1
44 48 1
44 46 1
44 44 1
44 42 1
44 52 1
44 46 1
44 43 1
44 51 1
44 37 1
44 42 1
44 49 1
44 46 1
44 53 1
44 52 1
44 40 0.778546
44 47 1
44 37 1
44 31 1
44 44 1
44 48 1
44 52 1
44 31 1
44 41 1
44 49 1
44 51 1
44 45 1
44 35 1
44 41 1
44 40 1
44 46 1
44 44 1
44 42 1
44 35 1
44 47 1
44 37 1
44 48 1
44 42 1
44 46 1
44 39 1
44 40 1
44 52 1
44 59 1
44 38 1
44 48 1
44 47 1
44 49 1
44 33 1
44 44 1
44 42 1
44 34 1
44 43 1
44 44 1
44 37 1
44 47 1
44 53 1
44 39 1
44 49 1
44 51 1
44 40 1
44 50 1
44 46 1
44 43 1
44 46 1
44 45 1
44 43 1
44 44 1
44 46 1
44 50 1
44 43 1
44 48 1
44 44 1
44 42 1
44 47 1
44 42 1
44 37 1
44 44 1
44 55 1
44 43 1
44 44 1
44 40 1
44 43 1
44 44 1
44 48 1
44 58 1
44 47 1
44 56 1
44 38 1
44 56 1
44 43 1
44 43 1
44 46 1
44 55 1
44 52 1
44 42 1
44 43 1
44 37 1
44 45 1
44 48 1
44 37 1
44 46 1
44 47 1
44 41 1
44 44 1
44 46 1
44 44 1
44 40 1
44 47 1
44 44 1
44 47 1
44 54 1
44 42 1
44 49 1
44 48 1
44 49 1
44 52 1
44 49 1
44 41 1
44 44 1
44 49 1
44 39 1
44 42 1
44 49 1
44 37 1
44 45 1
44 47 1
44 41 1
44 42 1
44 41 1
44 53 1
44 44 1
44 48 1
44 37 1
44 36 1
44 38 1
44 54 1
44 46 1
44 37 1
44 32 1
44 33 1
44 40 1
44 56 1
44 42 1
44 37 0.782505
44 44 1
44 46 1
44 48 1
44 46 1
44 46 1
44 38 1
44 32 1
44 41 1
44 33 1
44 45 1
44 46 1
44 42 1
44 38 1
44 44 1
44 38 1
44 40 1
44 40 1
44 40 1
44 41 1
44 37 1
44 45 1
44 44 1
44 46 1
44 47 1
44 39 1
44 41 1
44 52 1
44 45 1
44 39 1
44 42 1
44 43 1
44 39 1
44 39 1
44 41 1
44 46 1
44 51 1
44 48 1
44 38 1
44 38 1
44 45 1
44 55 1
44 46 1
44 40 1
44 48 1
44 45 1
44 45 1
44 56 1
44 46 0.914637
44 43 1
44 39 1
44 51 1
44 49 1
44 45 1
44 34 1
44 46 1
44 45 1
44 54 1
44 38 1
44 46 1
44 47 1
44 49 1
44 45 1
44 46 1
44 53 1
44 46 1
44 49 1
44 39 1
44 49 1
44 34 1
44 46 1
44 34 1
44 51 1
44 39 1
44 35 1
44 34 1
44 35 1
44 48 1
44 47 1
44 53 1
44 50 1
44 40 1
44 39 1
44 35 1
44 43 1
44 41 1
44 50 1
44 43 1
44 39 0.837948
44 50 1
44 50 1
44 44 1
44 41 1
44 52 1
44 44 1
44 39 1
44 43 1
44 55 1
44 43 1
44 37 1
44 49 1
44 36 1
44 44 1
44 56 1
44 35 1
44 52 1
44 54 1
44 52 1
44 37 1
44 40 1
44 48 1
44 37 1
44 43 1
44 39 1
44 54 1
44 45 1
44 46 1
44 42 1
44 42 1
44 45 1
44 48 1
44 50 1
44 48 1
44 44 1
44 46 1
44 43 1
44 47 1
44 39 1
44 55 1
44 47 1
44 47 1
44 49 1
44 36 1
44 52 1
44 37 1
44 49 1
44 48 1
44 46 1
44 36 1
44 45 1
44 46 1
44 54 1
44 42 1
44 52 1
44 48 1
44 50 1
44 51 1
44 39 1
44 48 1
44 46 1
44 45 1
44 47 1
44 50 1
44 40 1
44 39 1
44 46 1
44 43 1
44 30 1
44 41 1
44 42 1
44 51 1
44 36 1
44 34 1
44 40 1
44 40 1
44 37 1
44 38 1
44 46 1
44 47 1
44 37 1
44 41 1
44 48 1
44 33 1
44 48 1
44 53 1
44 39 1
44 46 1
44 54 1
44 44 1
44 40 1
44 52 1
44 39 1
44 37 1
44 46 1
44 47 1
44 45 1
44 50 1
44 53 1
44 45 1
44 35 1
44 49 1
44 49 1
44 54 1
44 45 1
44 51 1
44 31 1
44 55 1
44 36 1
44 37 1
44 39 1
44 43 1
44 41 1
44 52 1
44 48 1
44 46 1
44 39 1
44 47 1
44 47 1
44 45 1
44 42 1
44 50 1
44 37 1
44 42 1
44 48 1
44 38 1
44 46 1
44 43 1
44 40 1
44 47 1
44 54 1
44 44 1
44 41 1
44 47 1
44 49 1
44 40 1
44 41 1
44 39 1
44 54 1
44 55 1
44 46 1
44 48 1
44 34 1
44 41 1
44 46 1
44 45 1
44 38 1
44 46 1
44 42 1
44 52 1
44 48 1
44 50 1
44 33 1
44 34 1
44 41 1
44 48 1
44 42 1
44 47 1
44 36 1
44 45 1
44 47 1
44 40 1
44 43 1
44 38 1
44 40 1
44 53 1
44 46 1
44 29 1
44 51 1
44 39 1
44 48 1
44 44 1
44 42 1
44 59 1
44 32 1
44 46 1
44 51 1
44 32 1
44 41 1
44 47 1
44 50 1
44 53 1
44 43 1
44 37 1
44 45 1
44 42 1
44 53 1
44 41 1
44 40 1
44 46 1
44 41 1
44 41 1
44 45 1
44 40 1
44 42 1
44 42 1
44 44 1
44 46 1
44 40 1
44 48 1
44 48 1
44 41 1
44 49 1
44 34 1
44 44 1
44 42 1
44 39 1
44 47 1
44 34 1
44 51 1
44 37 1
44 43 1
44 46 1
44 46 1
44 45 1
44 37 1
44 41 1
44 48 1
44 43 1
44 36 1
44 47 1
44 44 1
44 46 1
44 43 1
44 46 0.676286
44 42 1
44 47 1
44 35 1
44 41 1
44 34 1
44 37 1
44 50 1
44 49 1
44 55 1
44 41 1
44 57 1
44 45 1
44 46 1
44 47 1
44 40 1
44 48 1
44 47 1
44 46 1
44 44 1
44 52 1
44 38 1
44 46 1
44 46 1
44 39 1
44 42 1
44 35 1
44 53 1
44 43 1
44 46 1
44 50 1
44 47 1
44 48 1
44 50 1
44 44 1
44 51 1
44 39 1
44 38 1
44 47 1
44 42 1
44 39 1
44 42 1
44 35 1
44 49 1
44 46 1
44 46 1
44 46 1
44 44 1
44 45 1
44 50 1
44 52 1
44 39 1
44 43 1
44 57 1
44 41 1
44 34 1
44 40 1
44 44 1
44 44 1
44 54 1
44 43 1
44 43 1
44 41 1
44 39 1
44 48 1
44 46 1
44 41 1
44 47 1
44 41 1
44 46 1
44 44 0.79274
44 49 1
44 35 1
44 50 1
44 46 1
44 39 1
44 36 1
44 38 1
44 53 1
44 40 1
44 42 1
44 47 1
44 39 1
44 49 1
44 46 1
44 38 1
44 55 1
44 45 1
44 60 1
44 42 1
44 40 1
44 43 1
44 42 1
44 47 1
44 39 1
44 51 1
44 44 1
44 54 1
44 42 1
44 47 1
44 49 1
44 44 1
44 42 1
44 43 1
44 44 1
44 38 1
44 37 1
44 49 1
44 43 1
44 43 1
44 36 1
44 46 1
44 48 1
44 41 1
44 42 1
44 39 1
44 49 1
44 45 1
44 38 1
44 47 1
44 51 1
44 49 1
44 45 1
44 43 1
