1000 100000
240 313 1
240 265 1
240 244 1
240 198 1
240 247 1
240 202 1
240 242 1
240 234 1
240 292 1
240 216 1
240 261 1
240 212 1
240 291 1
240 257 1
240 216 1
240 248 1
240 275 1
240 308 1
240 223 1
240 243 1
240 250 1
240 239 1
240 219 1
240 281 1
240 214 1
240 233 0.291845
240 229 1
240 258 1
240 223 1
240 241 1
240 301 1
240 260 0.261538
240 275 1
240 228 0.298246
240 257 1
240 243 1
240 286 1
240 269 1
240 228 1
240 217 1
240 239 1
240 178 1
240 267 1
240 216 1
240 248 1
240 194 1
240 217 1
240 246 0.276423
240 226 1
240 219 1
240 244 1
240 262 1
240 251 1
240 273 1
240 245 1
240 242 1
240 240 1
240 174 1
240 239 1
240 233 1
240 256 1
240 253 1
240 297 1
240 242 1
240 241 1
240 219 1
240 253 1
240 246 1
240 247 1
240 295 1
240 254 1
240 225 1
240 239 1
240 226 1
240 267 1
240 207 1
240 310 1
240 194 1
240 207 1
240 248 1
240 250 1
240 259 1
240 224 1
240 232 1
240 249 1
240 228 1
240 260 1
240 233 1
240 299 1
240 212 1
240 213 1
240 235 1
240 262 1
240 204 1
240 262 1
240 274 1
240 222 1
240 208 1
240 256 1
240 260 1
240 214 1
240 257 1
240 259 1
240 236 1
240 216 1
240 227 1
240 243 1
240 243 1
240 247 1
240 259 0.262548
240 237 1
240 238 1
240 263 1
240 136 1
240 278 1
240 274 1
240 272 1
240 250 1
240 270 1
240 247 0.275304
240 203 1
240 226 1
240 251 1
240 195 1
240 237 1
240 232 1
240 245 1
240 247 1
240 254 1
240 239 1
240 208 1
240 260 1
240 280 1
240 230 1
240 263 1
240 230 1
240 241 1
240 226 1
240 252 1
240 289 1
240 252 1
240 217 1
240 251 1
240 248 1
240 265 1
240 265 1
240 245 1
240 206 1
240 230 1
240 223 1
240 248 1
240 256 1
240 214 1
240 168 1
240 226 0.300885
240 252 1
240 231 1
240 211 1
240 235 1
240 276 1
240 248 1
240 245 1
240 237 1
240 224 1
240 228 1
240 238 1
240 232 1
240 269 1
240 245 1
240 232 1
240 230 1
240 208 0.326923
240 219 1
240 242 1
240 245 1
240 226 1
240 240 1
240 228 1
240 242 1
240 289 1
240 202 1
240 230 0.295652
240 228 1
240 298 1
240 233 1
240 231 1
240 238 1
240 267 1
240 259 1
240 223 1
240 271 1
240 225 1
240 217 1
240 235 1
240 261 1
240 197 1
240 256 1
240 205 1
240 231 1
240 232 1
240 233 1
240 252 1
240 244 1
240 226 1
240 224 1
240 283 1
240 240 1
240 205 1
240 258 1
240 262 1
240 249 1
240 251 1
240 213 1
240 244 1
240 237 1
240 235 1
240 215 0.316279
240 232 0.293103
240 246 1
240 237 1
240 220 1
240 260 1
240 222 1
240 222 1
240 222 1
240 241 1
240 204 1
240 265 1
240 255 1
240 271 1
240 221 1
240 232 1
240 278 1
240 304 1
240 215 1
240 269 1
240 222 0.306306
240 251 1
240 217 0.313364
240 249 0.273092
240 244 1
240 234 1
240 240 1
240 265 1
240 283 1
240 255 1
240 215 1
240 218 1
240 273 1
240 229 1
240 246 1
240 255 1
240 265 1
240 320 1
240 219 1
240 178 1
240 224 1
240 214 1
240 252 1
240 177 1
240 257 1
240 213 1
240 248 1
240 262 1
240 238 1
240 244 1
240 264 1
240 245 1
240 228 1
240 228 1
240 252 1
240 207 1
240 248 1
240 226 1
240 243 1
240 251 1
240 224 1
240 247 1
240 294 1
240 227 0.299559
240 241 1
240 266 1
240 240 1
240 213 1
240 237 1
240 196 1
240 228 1
240 318 1
240 254 1
240 251 1
240 236 1
240 241 1
240 233 1
240 244 1
240 291 1
240 235 1
240 250 1
240 246 1
240 239 1
240 266 1
240 246 1
240 274 1
240 209 1
240 226 1
240 193 1
240 199 1
240 207 1
240 219 1
240 196 0.346939
240 309 1
240 254 1
240 243 1
240 245 1
240 217 0.313364
240 240 1
240 277 1
240 252 0.269841
240 245 1
240 246 1
240 247 1
240 244 1
240 262 1
240 222 1
240 234 0.290598
240 239 1
240 279 1
240 180 1
240 275 0.247273
240 269 1
240 269 1
240 223 1
240 230 1
240 273 1
240 202 1
240 275 1
240 218 1
240 267 1
240 223 1
240 260 1
240 246 1
240 249 1
240 244 1
240 238 1
240 200 1
240 233 1
240 234 1
240 210 1
240 251 1
240 228 1
240 241 1
240 261 1
240 268 1
240 282 1
240 274 1
240 278 1
240 300 1
240 346 1
240 224 1
240 285 1
240 238 1
240 244 1
240 238 1
240 269 1
240 293 1
240 321 1
240 235 1
240 191 1
240 228 1
240 255 1
240 229 0.296943
240 246 1
240 269 1
240 249 0.273092
240 218 1
240 273 1
240 228 1
240 288 1
240 232 1
240 243 1
240 277 1
240 240 1
240 209 1
240 277 1
240 222 1
240 193 1
240 241 1
240 230 1
240 229 1
240 261 1
240 223 1
240 222 1
240 229 1
240 210 1
240 263 1
240 205 1
240 209 1
240 249 1
240 222 1
240 204 1
240 267 1
240 247 1
240 250 1
240 255 0.266667
240 245 1
240 230 1
240 294 1
240 197 1
240 238 1
240 275 1
240 225 1
240 286 1
240 197 1
240 265 0.256604
240 208 1
240 253 1
240 269 1
240 285 1
240 252 1
240 239 1
240 243 1
240 293 0.232082
240 246 1
240 254 1
240 269 1
240 228 1
240 270 1
240 271 1
240 230 1
240 220 1
240 262 1
240 226 1
240 252 0.269841
240 265 1
240 198 1
240 251 1
240 236 1
240 217 1
240 271 1
240 200 1
240 196 1
240 241 1
240 184 1
240 271 1
240 253 1
240 287 1
240 167 1
240 217 1
240 254 1
240 246 1
240 290 1
240 272 1
240 225 1
240 246 1
240 300 1
240 198 1
240 286 1
240 253 1
240 243 1
240 274 1
240 247 1
240 238 1
240 229 1
