1000 304640
407 607 1
448 648 1
905 1105 1
949 1149 1
307 507 1
378 678 1
139 339 0.297935
485 685 1
384 684 1
948 1248 1
368 568 1
84 384 1
404 604 1
507 707 0.142857
320 520 1
669 869 1
583 783 1
283 483 0.20911
204 504 1
371 571 1
243 443 1
296 496 1
365 565 1
561 761 1
754 954 1
832 1032 0.097868
33 233 1
185 385 1
643 843 1
26 226 1
342 642 1
761 961 1
837 1037 1
312 612 1
909 1109 0.091073
142 342 1
250 450 1
840 1140 1
808 1008 1
701 901 1
885 1085 1
455 655 1
91 291 0.347079
52 252 1
116 316 0.31962
948 1248 1
294 594 1
670 870 1
110 310 1
587 787 0.128335
912 1212 1
36 336 1
932 1132 1
590 790 1
309 509 1
851 1051 1
732 1032 1
541 741 1
729 929 1
500 700 1
905 1105 0.091403
103 303 1
451 651 1
951 1151 1
892 1092 1
782 982 1
890 1090 1
23 223 0.452915
950 1150 0.087826
423 623 1
330 630 1
608 808 1
434 634 1
303 503 1
432 732 0.137978
827 1027 1
503 703 0.14367
590 790 1
689 889 1
297 497 0.203219
988 1188 1
503 703 0.14367
239 439 1
867 1067 1
466 666 0.151652
606 906 1
587 787 1
192 492 1
157 357 1
552 852 1
867 1067 0.094658
767 967 1
539 739 1
542 742 0.136119
205 405 1
776 976 1
722 922 0.109544
305 505 1
650 850 1
766 966 1
910 1110 1
31 231 1
676 876 1
943 1143 1
416 616 1
348 648 1
735 935 1
274 474 1
79 279 1
42 342 1
963 1163 0.086844
855 1055 0.095735
659 859 1
241 441 0.229025
871 1071 1
746 946 1
756 1056 1
870 1170 1
23 223 1
256 456 1
463 663 1
232 432 0.233796
175 375 1
992 1192 1
113 313 1
862 1062 1
382 582 1
243 443 0.227991
289 489 1
474 774 1
276 576 1
652 852 1
145 345 0.292754
664 864 1
11 211 0.478673
393 593 1
382 582 0.17354
103 303 1
376 576 1
919 1119 0.090259
419 619 1
766 966 1
811 1011 0.099901
641 841 0.120095
345 545 1
176 376 1
202 402 0.251244
352 552 0.182971
594 894 1
184 384 1
658 858 1
428 628 1
609 809 1
461 661 1
38 238 1
145 345 1
675 875 1
334 534 1
885 1085 1
418 618 1
560 760 1
31 231 1
463 663 1
770 970 1
298 498 0.202811
378 678 1
704 904 1
21 221 1
443 643 0.157076
406 606 1
332 532 1
747 947 1
483 683 1
539 739 0.136671
728 928 1
621 821 1
696 996 0.101406
723 923 1
919 1119 1
790 990 0.10202
404 604 1
387 587 0.172061
386 586 1
386 586 1
522 822 1
407 607 0.166392
942 1242 1
809 1009 1
697 897 0.112598
8 208 0.485577
578 778 1
613 813 0.124231
847 1047 1
441 641 1
565 765 0.132026
687 887 1
542 742 1
749 949 0.106428
420 720 1
661 861 0.117305
929 1129 1
251 451 1
377 577 1
127 327 0.308869
15 215 1
930 1230 1
4 204 1
381 581 1
295 495 1
308 508 1
398 598 1
490 690 1
482 682 1
982 1182 1
273 473 1
900 1200 1
972 1272 1
46 246 1
769 969 1
512 712 1
819 1019 1
292 492 1
269 469 0.215352
322 522 1
238 438 0.230594
73 273 1
733 933 1
163 363 1
766 966 0.104555
474 774 1
293 493 1
160 360 1
247 447 1
701 901 1
241 441 1
778 978 1
744 1044 1
930 1230 1
159 359 1
976 1176 0.085884
774 1074 1
